data,pais,variavel,valor
2016-01-01,Argentina,"PIB (%, cresc. anual)",-2.08032784377811
2017-01-01,Argentina,"PIB (%, cresc. anual)",2.81850297775918
2018-01-01,Argentina,"PIB (%, cresc. anual)",-2.61739646282038
2019-01-01,Argentina,"PIB (%, cresc. anual)",-2.00086100285785
2020-01-01,Argentina,"PIB (%, cresc. anual)",-9.9004848136464
2021-01-01,Argentina,"PIB (%, cresc. anual)",10.7180099337095
2022-01-01,Argentina,"PIB (%, cresc. anual)",4.95636996008236
2023-01-01,Argentina,"PIB (%, cresc. anual)",-1.55050153620256
2006-01-01,Australia,"PIB (%, cresc. anual)",2.75529824273126
2007-01-01,Australia,"PIB (%, cresc. anual)",3.77339268108837
2008-01-01,Australia,"PIB (%, cresc. anual)",3.58622797986055
2009-01-01,Australia,"PIB (%, cresc. anual)",1.89257360858259
2010-01-01,Australia,"PIB (%, cresc. anual)",2.22653807797504
2011-01-01,Australia,"PIB (%, cresc. anual)",2.40897178005686
2012-01-01,Australia,"PIB (%, cresc. anual)",3.91840962538336
2013-01-01,Australia,"PIB (%, cresc. anual)",2.60619844706027
2014-01-01,Australia,"PIB (%, cresc. anual)",2.60740103188527
2015-01-01,Australia,"PIB (%, cresc. anual)",2.20181015336807
2016-01-01,Australia,"PIB (%, cresc. anual)",2.77914262537222
2017-01-01,Australia,"PIB (%, cresc. anual)",2.31870938698817
2018-01-01,Australia,"PIB (%, cresc. anual)",2.90636311509867
2019-01-01,Australia,"PIB (%, cresc. anual)",2.1811091061096
2020-01-01,Australia,"PIB (%, cresc. anual)",-0.33468635945016
2021-01-01,Australia,"PIB (%, cresc. anual)",2.11183088925151
2022-01-01,Australia,"PIB (%, cresc. anual)",4.26894639349867
2023-01-01,Australia,"PIB (%, cresc. anual)",3.01698810357014
2006-01-01,Belgium,"PIB (%, cresc. anual)",2.55234994366351
2007-01-01,Belgium,"PIB (%, cresc. anual)",3.67688113594973
2008-01-01,Belgium,"PIB (%, cresc. anual)",0.446928735275904
2009-01-01,Belgium,"PIB (%, cresc. anual)",-2.02074306169408
2010-01-01,Belgium,"PIB (%, cresc. anual)",2.86429270764155
2011-01-01,Belgium,"PIB (%, cresc. anual)",1.69451389861332
2012-01-01,Belgium,"PIB (%, cresc. anual)",0.739217283058679
2013-01-01,Belgium,"PIB (%, cresc. anual)",0.459242192907709
2014-01-01,Belgium,"PIB (%, cresc. anual)",1.57853314322614
2015-01-01,Belgium,"PIB (%, cresc. anual)",2.04145900919961
2016-01-01,Belgium,"PIB (%, cresc. anual)",1.26668640902095
2017-01-01,Belgium,"PIB (%, cresc. anual)",1.6195802783878
2018-01-01,Belgium,"PIB (%, cresc. anual)",1.79294519302076
2019-01-01,Belgium,"PIB (%, cresc. anual)",2.24083533103139
2020-01-01,Belgium,"PIB (%, cresc. anual)",-5.30447336526071
2021-01-01,Belgium,"PIB (%, cresc. anual)",6.92798360287613
2022-01-01,Belgium,"PIB (%, cresc. anual)",3.01472197492703
2023-01-01,Belgium,"PIB (%, cresc. anual)",1.36505523054922
2006-01-01,Brazil,"PIB (%, cresc. anual)",3.96198871122617
2007-01-01,Brazil,"PIB (%, cresc. anual)",6.06987060678338
2008-01-01,Brazil,"PIB (%, cresc. anual)",5.09419544658736
2009-01-01,Brazil,"PIB (%, cresc. anual)",-0.125812002161169
2010-01-01,Brazil,"PIB (%, cresc. anual)",7.52822581815364
2011-01-01,Brazil,"PIB (%, cresc. anual)",3.97442307944702
2012-01-01,Brazil,"PIB (%, cresc. anual)",1.92117598576537
2013-01-01,Brazil,"PIB (%, cresc. anual)",3.00482266944432
2014-01-01,Brazil,"PIB (%, cresc. anual)",0.503955740242247
2015-01-01,Brazil,"PIB (%, cresc. anual)",-3.54576339269425
2016-01-01,Brazil,"PIB (%, cresc. anual)",-3.27591690782192
2017-01-01,Brazil,"PIB (%, cresc. anual)",1.32286905404399
2018-01-01,Brazil,"PIB (%, cresc. anual)",1.783666761634
2019-01-01,Brazil,"PIB (%, cresc. anual)",1.22077782360842
2020-01-01,Brazil,"PIB (%, cresc. anual)",-3.2767587964736
2021-01-01,Brazil,"PIB (%, cresc. anual)",4.76260437908608
2022-01-01,Brazil,"PIB (%, cresc. anual)",3.01669435393015
2023-01-01,Brazil,"PIB (%, cresc. anual)",2.90848048667777
2006-01-01,Canada,"PIB (%, cresc. anual)",2.6379438004107
2007-01-01,Canada,"PIB (%, cresc. anual)",2.04990461109004
2008-01-01,Canada,"PIB (%, cresc. anual)",0.995406309993598
2009-01-01,Canada,"PIB (%, cresc. anual)",-2.91508623949733
2010-01-01,Canada,"PIB (%, cresc. anual)",3.09080637403602
2011-01-01,Canada,"PIB (%, cresc. anual)",3.13719438973661
2012-01-01,Canada,"PIB (%, cresc. anual)",1.75566132540601
2013-01-01,Canada,"PIB (%, cresc. anual)",2.32581357393478
2014-01-01,Canada,"PIB (%, cresc. anual)",2.87346677184995
2015-01-01,Canada,"PIB (%, cresc. anual)",0.649970993709132
2016-01-01,Canada,"PIB (%, cresc. anual)",1.03855093491798
2017-01-01,Canada,"PIB (%, cresc. anual)",3.03383490260789
2018-01-01,Canada,"PIB (%, cresc. anual)",2.74296343112555
2019-01-01,Canada,"PIB (%, cresc. anual)",1.9084319253883
2020-01-01,Canada,"PIB (%, cresc. anual)",-5.03823344128351
2021-01-01,Canada,"PIB (%, cresc. anual)",5.28695689105889
2022-01-01,Canada,"PIB (%, cresc. anual)",3.81986633913397
2023-01-01,Canada,"PIB (%, cresc. anual)",1.06599445256434
2006-01-01,Switzerland,"PIB (%, cresc. anual)",4.07362844994275
2007-01-01,Switzerland,"PIB (%, cresc. anual)",3.9163758177818
2008-01-01,Switzerland,"PIB (%, cresc. anual)",2.80798363168692
2009-01-01,Switzerland,"PIB (%, cresc. anual)",-2.29737463071545
2010-01-01,Switzerland,"PIB (%, cresc. anual)",3.24339733550173
2011-01-01,Switzerland,"PIB (%, cresc. anual)",1.81310819203695
2012-01-01,Switzerland,"PIB (%, cresc. anual)",1.17925383325108
2013-01-01,Switzerland,"PIB (%, cresc. anual)",1.79214405707484
2014-01-01,Switzerland,"PIB (%, cresc. anual)",2.34988127508626
2015-01-01,Switzerland,"PIB (%, cresc. anual)",1.64462768699285
2016-01-01,Switzerland,"PIB (%, cresc. anual)",2.0686896670996
2017-01-01,Switzerland,"PIB (%, cresc. anual)",1.36279955711416
2018-01-01,Switzerland,"PIB (%, cresc. anual)",2.86044579461633
2019-01-01,Switzerland,"PIB (%, cresc. anual)",1.14198232505277
2020-01-01,Switzerland,"PIB (%, cresc. anual)",-2.14173720650054
2021-01-01,Switzerland,"PIB (%, cresc. anual)",5.39188804141473
2022-01-01,Switzerland,"PIB (%, cresc. anual)",2.56832817834069
2023-01-01,Switzerland,"PIB (%, cresc. anual)",0.716066868695833
2006-01-01,Cameroon,"PIB (%, cresc. anual)",3.80958327566137
2007-01-01,Cameroon,"PIB (%, cresc. anual)",4.32758900972871
2008-01-01,Cameroon,"PIB (%, cresc. anual)",2.8476778892105
2009-01-01,Cameroon,"PIB (%, cresc. anual)",2.57925177738754
2010-01-01,Cameroon,"PIB (%, cresc. anual)",2.89902472122014
2011-01-01,Cameroon,"PIB (%, cresc. anual)",3.37921128506045
2012-01-01,Cameroon,"PIB (%, cresc. anual)",4.62597872209571
2013-01-01,Cameroon,"PIB (%, cresc. anual)",4.99552916130783
2014-01-01,Cameroon,"PIB (%, cresc. anual)",5.71981814509198
2015-01-01,Cameroon,"PIB (%, cresc. anual)",5.66695298703932
2016-01-01,Cameroon,"PIB (%, cresc. anual)",4.53579423678801
2017-01-01,Cameroon,"PIB (%, cresc. anual)",3.54117654926007
2018-01-01,Cameroon,"PIB (%, cresc. anual)",3.95551423892049
2019-01-01,Cameroon,"PIB (%, cresc. anual)",3.47505998194981
2020-01-01,Cameroon,"PIB (%, cresc. anual)",0.259932915907115
2021-01-01,Cameroon,"PIB (%, cresc. anual)",3.33885747179505
2022-01-01,Cameroon,"PIB (%, cresc. anual)",3.58279631926052
2023-01-01,Cameroon,"PIB (%, cresc. anual)",3.99338950938622
2006-01-01,Costa Rica,"PIB (%, cresc. anual)",7.32669543218398
2007-01-01,Costa Rica,"PIB (%, cresc. anual)",8.21513198440249
2008-01-01,Costa Rica,"PIB (%, cresc. anual)",4.73817487709474
2009-01-01,Costa Rica,"PIB (%, cresc. anual)",-0.87345594081205
2010-01-01,Costa Rica,"PIB (%, cresc. anual)",5.36034347694341
2011-01-01,Costa Rica,"PIB (%, cresc. anual)",4.40315923935717
2012-01-01,Costa Rica,"PIB (%, cresc. anual)",4.88259241031079
2013-01-01,Costa Rica,"PIB (%, cresc. anual)",2.49476611386375
2014-01-01,Costa Rica,"PIB (%, cresc. anual)",3.54210987593986
2015-01-01,Costa Rica,"PIB (%, cresc. anual)",3.65208096806472
2016-01-01,Costa Rica,"PIB (%, cresc. anual)",4.20432325432709
2017-01-01,Costa Rica,"PIB (%, cresc. anual)",4.15769896239459
2018-01-01,Costa Rica,"PIB (%, cresc. anual)",2.61590440285156
2019-01-01,Costa Rica,"PIB (%, cresc. anual)",2.41751181706449
2020-01-01,Costa Rica,"PIB (%, cresc. anual)",-4.27335432054194
2021-01-01,Costa Rica,"PIB (%, cresc. anual)",7.9357622471191
2022-01-01,Costa Rica,"PIB (%, cresc. anual)",4.55149177958398
2023-01-01,Costa Rica,"PIB (%, cresc. anual)",5.11192183224598
2006-01-01,Germany,"PIB (%, cresc. anual)",3.816441912988
2007-01-01,Germany,"PIB (%, cresc. anual)",2.97645513131597
2008-01-01,Germany,"PIB (%, cresc. anual)",0.95987913356484
2009-01-01,Germany,"PIB (%, cresc. anual)",-5.69383633640285
2010-01-01,Germany,"PIB (%, cresc. anual)",4.17988249873657
2011-01-01,Germany,"PIB (%, cresc. anual)",3.92519270463411
2012-01-01,Germany,"PIB (%, cresc. anual)",0.418497594217598
2013-01-01,Germany,"PIB (%, cresc. anual)",0.437591303144671
2014-01-01,Germany,"PIB (%, cresc. anual)",2.20954343134872
2015-01-01,Germany,"PIB (%, cresc. anual)",1.49193152760772
2016-01-01,Germany,"PIB (%, cresc. anual)",2.22999986782015
2017-01-01,Germany,"PIB (%, cresc. anual)",2.68023111405891
2018-01-01,Germany,"PIB (%, cresc. anual)",0.981232606004738
2019-01-01,Germany,"PIB (%, cresc. anual)",1.07547163576423
2020-01-01,Germany,"PIB (%, cresc. anual)",-3.82676871619293
2021-01-01,Germany,"PIB (%, cresc. anual)",3.16381994194575
2022-01-01,Germany,"PIB (%, cresc. anual)",1.80620896724351
2023-01-01,Germany,"PIB (%, cresc. anual)",-0.304934575740816
2006-01-01,Denmark,"PIB (%, cresc. anual)",3.9130079783106
2007-01-01,Denmark,"PIB (%, cresc. anual)",0.909238928302372
2008-01-01,Denmark,"PIB (%, cresc. anual)",-0.512016744849106
2009-01-01,Denmark,"PIB (%, cresc. anual)",-4.90654772965155
2010-01-01,Denmark,"PIB (%, cresc. anual)",1.87099114718497
2011-01-01,Denmark,"PIB (%, cresc. anual)",1.33677776690328
2012-01-01,Denmark,"PIB (%, cresc. anual)",0.226499791802965
2013-01-01,Denmark,"PIB (%, cresc. anual)",0.933340972371226
2014-01-01,Denmark,"PIB (%, cresc. anual)",1.61939381103033
2015-01-01,Denmark,"PIB (%, cresc. anual)",2.34259110757047
2016-01-01,Denmark,"PIB (%, cresc. anual)",3.24595698524396
2017-01-01,Denmark,"PIB (%, cresc. anual)",2.82173634129026
2018-01-01,Denmark,"PIB (%, cresc. anual)",1.98953731496432
2019-01-01,Denmark,"PIB (%, cresc. anual)",1.49348695853648
2020-01-01,Denmark,"PIB (%, cresc. anual)",-2.42451267861938
2021-01-01,Denmark,"PIB (%, cresc. anual)",6.84452190183443
2022-01-01,Denmark,"PIB (%, cresc. anual)",2.73117445421431
2023-01-01,Denmark,"PIB (%, cresc. anual)",1.88961038591202
2006-01-01,Ecuador,"PIB (%, cresc. anual)",4.34113198577639
2007-01-01,Ecuador,"PIB (%, cresc. anual)",1.90242859700484
2008-01-01,Ecuador,"PIB (%, cresc. anual)",6.56492068224719
2009-01-01,Ecuador,"PIB (%, cresc. anual)",1.0910129698311
2010-01-01,Ecuador,"PIB (%, cresc. anual)",4.02913787986621
2011-01-01,Ecuador,"PIB (%, cresc. anual)",8.48147656332823
2012-01-01,Ecuador,"PIB (%, cresc. anual)",5.783212336172
2013-01-01,Ecuador,"PIB (%, cresc. anual)",7.21123653679159
2014-01-01,Ecuador,"PIB (%, cresc. anual)",4.22606520388456
2015-01-01,Ecuador,"PIB (%, cresc. anual)",0.119692109287612
2016-01-01,Ecuador,"PIB (%, cresc. anual)",-0.687954245877947
2017-01-01,Ecuador,"PIB (%, cresc. anual)",5.97039880954841
2018-01-01,Ecuador,"PIB (%, cresc. anual)",1.044295546927
2019-01-01,Ecuador,"PIB (%, cresc. anual)",0.165403532646692
2020-01-01,Ecuador,"PIB (%, cresc. anual)",-9.24509637743429
2021-01-01,Ecuador,"PIB (%, cresc. anual)",9.818417748417
2022-01-01,Ecuador,"PIB (%, cresc. anual)",6.18613907258741
2023-01-01,Ecuador,"PIB (%, cresc. anual)",2.35521790742197
2006-01-01,Euro area,"PIB (%, cresc. anual)",3.23919602311211
2007-01-01,Euro area,"PIB (%, cresc. anual)",3.01115480447594
2008-01-01,Euro area,"PIB (%, cresc. anual)",0.424721952480184
2009-01-01,Euro area,"PIB (%, cresc. anual)",-4.53414800844486
2010-01-01,Euro area,"PIB (%, cresc. anual)",2.16469039989342
2011-01-01,Euro area,"PIB (%, cresc. anual)",1.71459720583233
2012-01-01,Euro area,"PIB (%, cresc. anual)",-0.850659262329472
2013-01-01,Euro area,"PIB (%, cresc. anual)",-0.219171747257874
2014-01-01,Euro area,"PIB (%, cresc. anual)",1.39827851322596
2015-01-01,Euro area,"PIB (%, cresc. anual)",2.05440886774875
2016-01-01,Euro area,"PIB (%, cresc. anual)",1.86578632128172
2017-01-01,Euro area,"PIB (%, cresc. anual)",2.62860957024191
2018-01-01,Euro area,"PIB (%, cresc. anual)",1.78893526039165
2019-01-01,Euro area,"PIB (%, cresc. anual)",1.59042607022333
2020-01-01,Euro area,"PIB (%, cresc. anual)",-6.11006917047806
2021-01-01,Euro area,"PIB (%, cresc. anual)",5.96333641598549
2022-01-01,Euro area,"PIB (%, cresc. anual)",3.42612123895196
2023-01-01,Euro area,"PIB (%, cresc. anual)",0.446837045901333
2006-01-01,Spain,"PIB (%, cresc. anual)",4.10268574072705
2007-01-01,Spain,"PIB (%, cresc. anual)",3.60473846199818
2008-01-01,Spain,"PIB (%, cresc. anual)",0.887067045576416
2009-01-01,Spain,"PIB (%, cresc. anual)",-3.7631070424473
2010-01-01,Spain,"PIB (%, cresc. anual)",0.162919517758226
2011-01-01,Spain,"PIB (%, cresc. anual)",-0.814384776648922
2012-01-01,Spain,"PIB (%, cresc. anual)",-2.95892213230024
2013-01-01,Spain,"PIB (%, cresc. anual)",-1.40334186790638
2014-01-01,Spain,"PIB (%, cresc. anual)",1.39577536727975
2015-01-01,Spain,"PIB (%, cresc. anual)",3.83851887667484
2016-01-01,Spain,"PIB (%, cresc. anual)",3.03777414172446
2017-01-01,Spain,"PIB (%, cresc. anual)",2.97576072924863
2018-01-01,Spain,"PIB (%, cresc. anual)",2.28446941947622
2019-01-01,Spain,"PIB (%, cresc. anual)",1.9839662230883
2020-01-01,Spain,"PIB (%, cresc. anual)",-11.1672978596983
2021-01-01,Spain,"PIB (%, cresc. anual)",6.40317361484541
2022-01-01,Spain,"PIB (%, cresc. anual)",5.77064767618052
2023-01-01,Spain,"PIB (%, cresc. anual)",2.50329435985475
2006-01-01,France,"PIB (%, cresc. anual)",2.44932360111885
2007-01-01,France,"PIB (%, cresc. anual)",2.42473624337305
2008-01-01,France,"PIB (%, cresc. anual)",0.254945960124033
2009-01-01,France,"PIB (%, cresc. anual)",-2.87331382849632
2010-01-01,France,"PIB (%, cresc. anual)",1.94943762312663
2011-01-01,France,"PIB (%, cresc. anual)",2.19270063266654
2012-01-01,France,"PIB (%, cresc. anual)",0.313134751077172
2013-01-01,France,"PIB (%, cresc. anual)",0.576326674771792
2014-01-01,France,"PIB (%, cresc. anual)",0.956183052371557
2015-01-01,France,"PIB (%, cresc. anual)",1.1129123405747
2016-01-01,France,"PIB (%, cresc. anual)",1.09546440372048
2017-01-01,France,"PIB (%, cresc. anual)",2.29141999417021
2018-01-01,France,"PIB (%, cresc. anual)",1.86506607081999
2019-01-01,France,"PIB (%, cresc. anual)",1.84297181445896
2020-01-01,France,"PIB (%, cresc. anual)",-7.54045916249407
2021-01-01,France,"PIB (%, cresc. anual)",6.43520962104938
2022-01-01,France,"PIB (%, cresc. anual)",2.45475817660707
2023-01-01,France,"PIB (%, cresc. anual)",0.703718546620237
2006-01-01,United Kingdom,"PIB (%, cresc. anual)",2.38627536792974
2007-01-01,United Kingdom,"PIB (%, cresc. anual)",2.62033122218656
2008-01-01,United Kingdom,"PIB (%, cresc. anual)",-0.225726974764584
2009-01-01,United Kingdom,"PIB (%, cresc. anual)",-4.61495740242552
2010-01-01,United Kingdom,"PIB (%, cresc. anual)",2.23868863381415
2011-01-01,United Kingdom,"PIB (%, cresc. anual)",1.14510154098662
2012-01-01,United Kingdom,"PIB (%, cresc. anual)",1.51293674929991
2013-01-01,United Kingdom,"PIB (%, cresc. anual)",1.79232221590813
2014-01-01,United Kingdom,"PIB (%, cresc. anual)",3.19578246561922
2015-01-01,United Kingdom,"PIB (%, cresc. anual)",2.2202583222271
2016-01-01,United Kingdom,"PIB (%, cresc. anual)",1.9210634135702
2017-01-01,United Kingdom,"PIB (%, cresc. anual)",2.65506966811928
2018-01-01,United Kingdom,"PIB (%, cresc. anual)",1.40379208588568
2019-01-01,United Kingdom,"PIB (%, cresc. anual)",1.64161099628876
2020-01-01,United Kingdom,"PIB (%, cresc. anual)",-10.3599008187799
2021-01-01,United Kingdom,"PIB (%, cresc. anual)",8.67490411442573
2022-01-01,United Kingdom,"PIB (%, cresc. anual)",4.34522883436574
2023-01-01,United Kingdom,"PIB (%, cresc. anual)",0.104017849159277
2006-01-01,Ghana,"PIB (%, cresc. anual)",6.39991260618034
2007-01-01,Ghana,"PIB (%, cresc. anual)",4.34681910440079
2008-01-01,Ghana,"PIB (%, cresc. anual)",9.14979893831817
2009-01-01,Ghana,"PIB (%, cresc. anual)",4.84448705175076
2010-01-01,Ghana,"PIB (%, cresc. anual)",7.89971194051621
2011-01-01,Ghana,"PIB (%, cresc. anual)",14.0471235803149
2012-01-01,Ghana,"PIB (%, cresc. anual)",9.2927894063005
2013-01-01,Ghana,"PIB (%, cresc. anual)",7.31252501678145
2014-01-01,Ghana,"PIB (%, cresc. anual)",2.85624016330883
2015-01-01,Ghana,"PIB (%, cresc. anual)",2.12075933817334
2016-01-01,Ghana,"PIB (%, cresc. anual)",3.37346574966936
2017-01-01,Ghana,"PIB (%, cresc. anual)",8.12889488100956
2018-01-01,Ghana,"PIB (%, cresc. anual)",6.20007768127284
2019-01-01,Ghana,"PIB (%, cresc. anual)",6.5077747939152
2020-01-01,Ghana,"PIB (%, cresc. anual)",0.513941670628171
2021-01-01,Ghana,"PIB (%, cresc. anual)",5.07646643533542
2022-01-01,Ghana,"PIB (%, cresc. anual)",3.81750462109567
2023-01-01,Ghana,"PIB (%, cresc. anual)",2.94478583082221
2006-01-01,Croatia,"PIB (%, cresc. anual)",5.07683541210319
2007-01-01,Croatia,"PIB (%, cresc. anual)",5.07502182824415
2008-01-01,Croatia,"PIB (%, cresc. anual)",2.01952178877016
2009-01-01,Croatia,"PIB (%, cresc. anual)",-7.21512020196286
2010-01-01,Croatia,"PIB (%, cresc. anual)",-1.22486414117947
2011-01-01,Croatia,"PIB (%, cresc. anual)",-0.0582469257747107
2012-01-01,Croatia,"PIB (%, cresc. anual)",-2.29825501176262
2013-01-01,Croatia,"PIB (%, cresc. anual)",-0.306838201985599
2014-01-01,Croatia,"PIB (%, cresc. anual)",-0.341682629892162
2015-01-01,Croatia,"PIB (%, cresc. anual)",2.54912963456138
2016-01-01,Croatia,"PIB (%, cresc. anual)",3.6491975253731
2017-01-01,Croatia,"PIB (%, cresc. anual)",3.36480330584141
2018-01-01,Croatia,"PIB (%, cresc. anual)",2.98337691293294
2019-01-01,Croatia,"PIB (%, cresc. anual)",3.44274248042554
2020-01-01,Croatia,"PIB (%, cresc. anual)",-8.52043813391506
2021-01-01,Croatia,"PIB (%, cresc. anual)",13.0411434856638
2022-01-01,Croatia,"PIB (%, cresc. anual)",7.02722588804099
2023-01-01,Croatia,"PIB (%, cresc. anual)",3.06087128780983
2006-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",4.99979526935969
2007-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",8.15577351843464
2008-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",0.250856552511053
2009-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",1.00738546285622
2010-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",5.79793829590261
2011-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",2.64571792008958
2012-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-3.7471713986414
2013-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-1.52197920494163
2014-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",4.98477506709494
2015-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-1.42488493937491
2016-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",8.8150866425182
2017-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",2.75850524578875
2018-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-1.83800757093036
2019-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-3.0705879849703
2020-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",3.33028845926594
2021-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",4.71977773157164
2022-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",3.77663140152906
2023-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",4.9521631690814
2006-01-01,Japan,"PIB (%, cresc. anual)",1.37235012762038
2007-01-01,Japan,"PIB (%, cresc. anual)",1.48396941163492
2008-01-01,Japan,"PIB (%, cresc. anual)",-1.22428900072828
2009-01-01,Japan,"PIB (%, cresc. anual)",-5.69323635882266
2010-01-01,Japan,"PIB (%, cresc. anual)",4.09791791930137
2011-01-01,Japan,"PIB (%, cresc. anual)",0.0238095237748297
2012-01-01,Japan,"PIB (%, cresc. anual)",1.37475099920874
2013-01-01,Japan,"PIB (%, cresc. anual)",2.0051001767726
2014-01-01,Japan,"PIB (%, cresc. anual)",0.296205514142628
2015-01-01,Japan,"PIB (%, cresc. anual)",1.56062669674904
2016-01-01,Japan,"PIB (%, cresc. anual)",0.753826745903538
2017-01-01,Japan,"PIB (%, cresc. anual)",1.67533175166503
2018-01-01,Japan,"PIB (%, cresc. anual)",0.643391023460339
2019-01-01,Japan,"PIB (%, cresc. anual)",-0.402169200910933
2020-01-01,Japan,"PIB (%, cresc. anual)",-4.14711889947692
2021-01-01,Japan,"PIB (%, cresc. anual)",2.55932023865617
2022-01-01,Japan,"PIB (%, cresc. anual)",0.954736937781391
2023-01-01,Japan,"PIB (%, cresc. anual)",1.92305553064716
2006-01-01,"Korea, Rep.","PIB (%, cresc. anual)",5.26432659466724
2007-01-01,"Korea, Rep.","PIB (%, cresc. anual)",5.79954841503216
2008-01-01,"Korea, Rep.","PIB (%, cresc. anual)",3.01298487281167
2009-01-01,"Korea, Rep.","PIB (%, cresc. anual)",0.792698989518186
2010-01-01,"Korea, Rep.","PIB (%, cresc. anual)",6.80482491783671
2011-01-01,"Korea, Rep.","PIB (%, cresc. anual)",3.68566778212526
2012-01-01,"Korea, Rep.","PIB (%, cresc. anual)",2.40253099246186
2013-01-01,"Korea, Rep.","PIB (%, cresc. anual)",3.16470863647184
2014-01-01,"Korea, Rep.","PIB (%, cresc. anual)",3.2024537945736
2015-01-01,"Korea, Rep.","PIB (%, cresc. anual)",2.80910326824133
2016-01-01,"Korea, Rep.","PIB (%, cresc. anual)",2.94688171508626
2017-01-01,"Korea, Rep.","PIB (%, cresc. anual)",3.15963574012777
2018-01-01,"Korea, Rep.","PIB (%, cresc. anual)",2.90740377377135
2019-01-01,"Korea, Rep.","PIB (%, cresc. anual)",2.24397786011012
2020-01-01,"Korea, Rep.","PIB (%, cresc. anual)",-0.709415359397681
2021-01-01,"Korea, Rep.","PIB (%, cresc. anual)",4.30473481906969
2022-01-01,"Korea, Rep.","PIB (%, cresc. anual)",2.61267219187226
2023-01-01,"Korea, Rep.","PIB (%, cresc. anual)",1.35673324311098
2006-01-01,Morocco,"PIB (%, cresc. anual)",7.7908200104027
2007-01-01,Morocco,"PIB (%, cresc. anual)",3.44106776690418
2008-01-01,Morocco,"PIB (%, cresc. anual)",5.68453936284732
2009-01-01,Morocco,"PIB (%, cresc. anual)",3.74576940136258
2010-01-01,Morocco,"PIB (%, cresc. anual)",3.49955709403216
2011-01-01,Morocco,"PIB (%, cresc. anual)",5.52464523319847
2012-01-01,Morocco,"PIB (%, cresc. anual)",3.06234368502997
2013-01-01,Morocco,"PIB (%, cresc. anual)",4.12221286860944
2014-01-01,Morocco,"PIB (%, cresc. anual)",2.7192440802029
2015-01-01,Morocco,"PIB (%, cresc. anual)",4.34458297635238
2016-01-01,Morocco,"PIB (%, cresc. anual)",0.52118550608968
2017-01-01,Morocco,"PIB (%, cresc. anual)",5.05789816173446
2018-01-01,Morocco,"PIB (%, cresc. anual)",3.06564133025955
2019-01-01,Morocco,"PIB (%, cresc. anual)",2.89097476137077
2020-01-01,Morocco,"PIB (%, cresc. anual)",-7.17820744246774
2021-01-01,Morocco,"PIB (%, cresc. anual)",8.02098437000988
2022-01-01,Morocco,"PIB (%, cresc. anual)",1.25854398420971
2023-01-01,Morocco,"PIB (%, cresc. anual)",3.17794683511849
2006-01-01,Mexico,"PIB (%, cresc. anual)",4.80501352746852
2007-01-01,Mexico,"PIB (%, cresc. anual)",2.07786393438754
2008-01-01,Mexico,"PIB (%, cresc. anual)",0.943331863036903
2009-01-01,Mexico,"PIB (%, cresc. anual)",-6.29525055780502
2010-01-01,Mexico,"PIB (%, cresc. anual)",4.9713345832195
2011-01-01,Mexico,"PIB (%, cresc. anual)",3.44404505794418
2012-01-01,Mexico,"PIB (%, cresc. anual)",3.55321075993527
2013-01-01,Mexico,"PIB (%, cresc. anual)",0.852101559410627
2014-01-01,Mexico,"PIB (%, cresc. anual)",2.50376350288664
2015-01-01,Mexico,"PIB (%, cresc. anual)",2.70232342550646
2016-01-01,Mexico,"PIB (%, cresc. anual)",1.77249323845399
2017-01-01,Mexico,"PIB (%, cresc. anual)",1.87172853327193
2018-01-01,Mexico,"PIB (%, cresc. anual)",1.97208209405635
2019-01-01,Mexico,"PIB (%, cresc. anual)",-0.251335754924085
2020-01-01,Mexico,"PIB (%, cresc. anual)",-8.62455573080136
2021-01-01,Mexico,"PIB (%, cresc. anual)",5.73920833768318
2022-01-01,Mexico,"PIB (%, cresc. anual)",3.94899999903839
2023-01-01,Mexico,"PIB (%, cresc. anual)",3.22873675559163
2006-01-01,Netherlands,"PIB (%, cresc. anual)",3.46098895411502
2007-01-01,Netherlands,"PIB (%, cresc. anual)",3.77284252073882
2008-01-01,Netherlands,"PIB (%, cresc. anual)",2.17032485133603
2009-01-01,Netherlands,"PIB (%, cresc. anual)",-3.66688393735825
2010-01-01,Netherlands,"PIB (%, cresc. anual)",1.34273933636553
2011-01-01,Netherlands,"PIB (%, cresc. anual)",1.55118931244651
